500.000000 	 0     	    0.00000000000000000000e+00 
500.000000 	 1     	    7.12462185618304767211e-04 
500.000000 	 2     	    1.18576763254184380098e-02 
500.000000 	 3     	    3.48570669897607793297e-02 
500.000000 	 4     	    6.74172127873299414924e-02 
500.000000 	 5     	    1.11943044267018440574e-01 
500.000000 	 6     	    1.65389866740059426897e-01 
500.000000 	 7     	    2.24104070763851970227e-01 
500.000000 	 8     	    2.87295514554142483732e-01 
500.000000 	 9     	    3.51809972982976004729e-01 
500.000000 	 10    	    4.15846692337792478433e-01 
500.000000 	 11    	    4.78589829878249606310e-01 
500.000000 	 12    	    5.38300463716054333752e-01 
500.000000 	 13    	    5.94113457391844068667e-01 
500.000000 	 14    	    6.45690210685117005340e-01 
500.000000 	 15    	    6.92538876429966143711e-01 
500.000000 	 16    	    7.34802232443626412994e-01 
500.000000 	 17    	    7.72479927998089066499e-01 
500.000000 	 18    	    8.05709009315631941028e-01 
500.000000 	 19    	    8.34872614244450583776e-01 
500.000000 	 20    	    8.60357040469259315429e-01 
500.000000 	 21    	    8.82419631919218572236e-01 
500.000000 	 22    	    9.01453339852248847208e-01 
500.000000 	 23    	    9.17790451127646456086e-01 
500.000000 	 24    	    9.31598004345032038032e-01 
500.000000 	 25    	    9.43288116804463672160e-01 
500.000000 	 26    	    9.53132645006336653992e-01 
500.000000 	 27    	    9.61381611021945858830e-01 
500.000000 	 28    	    9.68271949823550470704e-01 
500.000000 	 29    	    9.74000068201298807580e-01 
500.000000 	 30    	    9.78745125423275186272e-01 
500.000000 	 31    	    9.82664956969802605435e-01 
500.000000 	 32    	    9.85894193754557335296e-01 
500.000000 	 33    	    9.88546978045314994610e-01 
500.000000 	 34    	    9.90721687454569788223e-01 
500.000000 	 35    	    9.92499389329219550149e-01 
500.000000 	 36    	    9.93949027876517954283e-01 
500.000000 	 37    	    9.95127835437995655887e-01 
500.000000 	 38    	    9.96084045605953982694e-01 
500.000000 	 39    	    9.96857975162408149750e-01 
500.000000 	 40    	    9.97483706082830656747e-01 
500.000000 	 41    	    9.97988022094455917710e-01 
500.000000 	 42    	    9.98393745316228597986e-01 
500.000000 	 43    	    9.98719552561620260711e-01 
500.000000 	 44    	    9.98980608910472023254e-01 
500.000000 	 45    	    9.99189488521241675478e-01 
500.000000 	 46    	    9.99356303534431611446e-01 
500.000000 	 47    	    9.99489328873839455447e-01 
500.000000 	 48    	    9.99595293089264202990e-01 
500.000000 	 49    	    9.99679591326979477550e-01 
500.000000 	 50    	    9.99746587247477669358e-01 
500.000000 	 51    	    9.99799770731281900460e-01 
500.000000 	 52    	    9.99841947125292285214e-01 
500.000000 	 53    	    9.99875341110621262963e-01 
500.000000 	 54    	    9.99901760362372882263e-01 
500.000000 	 55    	    9.99922638483885406480e-01 
500.000000 	 56    	    9.99939130928194530590e-01 
500.000000 	 57    	    9.99952147666100410461e-01 
500.000000 	 58    	    9.99962409915301164709e-01 
500.000000 	 59    	    9.99970494501877138482e-01 
500.000000 	 60    	    9.99976857073124669739e-01 
500.000000 	 61    	    9.99981860185019777454e-01 
500.000000 	 62    	    9.99985791661846201706e-01 
500.000000 	 63    	    9.99988877983509660829e-01 
500.000000 	 64    	    9.99991299686629586674e-01 
500.000000 	 65    	    9.99993198166126973092e-01 
500.000000 	 66    	    9.99994685833360819061e-01 
500.000000 	 67    	    9.99995850598390689790e-01 
500.000000 	 68    	    9.99996761952562818188e-01 
500.000000 	 69    	    9.99997474565043953376e-01 
500.000000 	 70    	    9.99998031430843203893e-01 
500.000000 	 71    	    9.99998466263443908097e-01 
500.000000 	 72    	    9.99998805672859591986e-01 
500.000000 	 73    	    9.99999070432242453954e-01 
500.000000 	 74    	    9.99999276862321262449e-01 
500.000000 	 75    	    9.99999437711903582660e-01 
500.000000 	 76    	    9.99999562997434421341e-01 
500.000000 	 77    	    9.99999660512157495518e-01 
500.000000 	 78    	    9.99999736387540028026e-01 
500.000000 	 79    	    9.99999795392708334951e-01 
500.000000 	 80    	    9.99999841258627397700e-01 
500.000000 	 81    	    9.99999876891878525242e-01 
500.000000 	 82    	    9.99999904560903929429e-01 
500.000000 	 83    	    9.99999926042261844117e-01 
500.000000 	 84    	    9.99999942711822464858e-01 
500.000000 	 85    	    9.99999955641927340544e-01 
500.000000 	 86    	    9.99999965668367130078e-01 
500.000000 	 87    	    9.99999973438779443669e-01 
500.000000 	 88    	    9.99999979458290666479e-01 
500.000000 	 89    	    9.99999984119577800534e-01 
500.000000 	 90    	    9.99999987727692052353e-01 
500.000000 	 91    	    9.99999990519525039367e-01 
500.000000 	 92    	    9.99999992679222349246e-01 
500.000000 	 93    	    9.99999994348920062670e-01 
500.000000 	 94    	    9.99999995639455407925e-01 
500.000000 	 95    	    9.99999996636735666300e-01 
500.000000 	 96    	    9.99999997407033047736e-01 
500.000000 	 97    	    9.99999998001838030781e-01 
500.000000 	 98    	    9.99999998461014061313e-01 
500.000000 	 99    	    9.99999998815327639790e-01 
500.000000 	 100   	    9.99999999088640345590e-01 
500.000000 	 101   	    9.99999999299418518284e-01 
500.000000 	 102   	    9.99999999461932631561e-01 
500.000000 	 103   	    9.99999999587180998795e-01 
500.000000 	 104   	    9.99999999683680695917e-01 
500.000000 	 105   	    9.99999999758010904571e-01 
500.000000 	 106   	    9.99999999815256002123e-01 
500.000000 	 107   	    9.99999999859326305085e-01 
500.000000 	 108   	    9.99999999893247615290e-01 
500.000000 	 109   	    9.99999999919349513711e-01 
500.000000 	 110   	    9.99999999939426453821e-01 
500.000000 	 111   	    9.99999999954864327023e-01 
500.000000 	 112   	    9.99999999966734831602e-01 
500.000000 	 113   	    9.99999999975859421575e-01 
500.000000 	 114   	    9.99999999982871257131e-01 
500.000000 	 115   	    9.99999999988257948225e-01 
500.000000 	 116   	    9.99999999992394306148e-01 
500.000000 	 117   	    9.99999999995570099109e-01 
500.000000 	 118   	    9.99999999998018362923e-01 
510.000000 	 0     	    0.00000000000000000000e+00 
510.000000 	 1     	    6.73298861295597468601e-04 
510.000000 	 2     	    1.12415790221671411941e-02 
510.000000 	 3     	    3.31299953386182399750e-02 
510.000000 	 4     	    6.42380821748032571072e-02 
510.000000 	 5     	    1.06953845521809712271e-01 
510.000000 	 6     	    1.58450598180903845513e-01 
510.000000 	 7     	    2.15279225865230988690e-01 
510.000000 	 8     	    2.76729548453596763125e-01 
510.000000 	 9     	    3.39771829457916396677e-01 
510.000000 	 10    	    4.02660421333716045389e-01 
510.000000 	 11    	    4.64594256344837086559e-01 
510.000000 	 12    	    5.23842594897444446822e-01 
510.000000 	 13    	    5.79517525443495884474e-01 
510.000000 	 14    	    6.31243598604076305847e-01 
510.000000 	 15    	    6.78483594556323343916e-01 
510.000000 	 16    	    7.21334062453631852385e-01 
510.000000 	 17    	    7.59746580583951947041e-01 
510.000000 	 18    	    7.93812348825089220128e-01 
510.000000 	 19    	    8.23877568725389086701e-01 
510.000000 	 20    	    8.50297461002416654630e-01 
510.000000 	 21    	    8.73298806343796862883e-01 
510.000000 	 22    	    8.93254523501254449336e-01 
510.000000 	 23    	    9.10479989353188079448e-01 
510.000000 	 24    	    9.25120916399888693071e-01 
510.000000 	 25    	    9.37586983496060066834e-01 
510.000000 	 26    	    9.48144634942045483328e-01 
510.000000 	 27    	    9.57041469475495731878e-01 
510.000000 	 28    	    9.64515273857060595475e-01 
510.000000 	 29    	    9.70763825053292950251e-01 
510.000000 	 30    	    9.75969491844831282812e-01 
510.000000 	 31    	    9.80294333480097868083e-01 
510.000000 	 32    	    9.83877538175644938967e-01 
510.000000 	 33    	    9.86837885274203685526e-01 
510.000000 	 34    	    9.89278567519252582940e-01 
510.000000 	 35    	    9.91285066487714305872e-01 
510.000000 	 36    	    9.92930612258096867428e-01 
510.000000 	 37    	    9.94276358260604453676e-01 
510.000000 	 38    	    9.95374209914592023019e-01 
510.000000 	 39    	    9.96267848616765872016e-01 
510.000000 	 40    	    9.96994488560798419741e-01 
510.000000 	 41    	    9.97583474260413605172e-01 
510.000000 	 42    	    9.98060017405507537980e-01 
510.000000 	 43    	    9.98444878098782240272e-01 
510.000000 	 44    	    9.98755011090176947341e-01 
510.000000 	 45    	    9.99004574127419053831e-01 
510.000000 	 46    	    9.99205016824062819403e-01 
